,timestamp,value
0,1,0
1,2,803
2,3,22569
3,4,28766
4,5,30702
5,6,31292
6,7,30231
7,8,29992
8,9,30801
9,10,29994
10,11,28523
11,12,26495
12,13,26341
13,14,24053
14,15,26092
15,16,28373
16,17,26895
17,18,21782
18,19,19296
19,20,14201
20,21,13033
21,22,12404
22,23,11599
23,24,11320
24,25,11628
25,26,14262
26,27,17432
27,28,22894
28,29,24822
29,30,25429
30,31,25124
31,32,23949
32,33,21078
33,34,23998
34,35,23255
35,36,22164
36,37,21387
37,38,22339
38,39,22238
39,40,23352
40,41,23338
41,42,18512
42,43,17212
43,44,13944
44,45,13046
45,46,11435
46,47,12099
47,48,11620
48,49,10521
49,50,12261
50,51,15659
51,52,19901
52,53,22896
53,54,26977
54,55,26544
55,56,27692
56,57,25477
57,58,26824
58,59,27922
59,60,28253
60,61,29880
61,62,30143
62,63,33129
63,64,33588
64,65,37694
65,66,24170
66,67,18222
67,68,14170
68,69,11542
69,70,11284
70,71,10118
71,72,9906
72,73,13449
73,74,17289
74,75,20091
75,76,32729
76,77,31557
77,78,31204
78,79,31463
79,80,32164
80,81,34449
81,82,33823
82,83,29657
83,84,35037
84,85,28899
85,86,29045
86,87,36164
87,88,36581
88,89,33866
89,90,24653
90,91,18099
91,92,14971
92,93,12848
93,94,11516
94,95,13047
95,96,10980
96,97,13482
97,98,17966
98,99,23423
99,100,28303
100,101,32069
101,102,33716
102,103,33097
103,104,32807
104,105,33543
105,106,33985
106,107,34337
107,108,33931
108,109,33502
109,110,32963
110,111,35649
111,112,37151
112,113,33854
113,114,25875
114,115,19126
115,116,13434
116,117,10540
117,118,10434
118,119,10089
119,120,11174
120,121,12882
121,122,18225
122,123,22307
123,124,29264
124,125,32536
125,126,33127
126,127,34122
127,128,33726
128,129,34255
129,130,34215
130,131,34210
131,132,36639
132,133,35903
133,134,35417
134,135,35257
135,136,36585
136,137,35940
137,138,28437
138,139,22088
139,140,16754
140,141,16017
141,142,11584
142,143,9894
143,144,11685
144,145,12918
145,146,17657
146,147,21809
147,148,26478
148,149,30637
149,150,31827
150,151,30655
151,152,28434
152,153,31411
153,154,32911
154,155,32448
155,156,32653
156,157,31148
157,158,30433
158,159,32055
159,160,33876
160,161,32241
161,162,24837
162,163,17791
163,164,14643
164,165,12237
165,166,10510
166,167,9829
167,168,10921
168,169,14145
169,170,17519
170,171,24375
171,172,26740
172,173,27664
173,174,30585
174,175,31496
175,176,29818
176,177,30247
177,178,30582
178,179,29381
179,180,29219
180,181,27654
