,timestamp,value
0,1,2109
1,2,3229
2,3,3637
3,4,1982
4,5,2751
5,6,2128
6,7,2109
7,8,2328
8,9,2453
9,10,2847
10,11,3659
11,12,5207
12,13,5146
13,14,4712
14,15,6363
15,16,5010
16,17,3956
17,18,4063
18,19,3748
19,20,3047
20,21,4099
21,22,2122
22,23,3387
23,24,1950
24,25,2927
25,26,1889
26,27,1910
27,28,3747
28,29,4994
29,30,2009
30,31,2899
31,32,2298
32,33,1894
33,34,1999
34,35,3007
35,36,2838
36,37,4113
37,38,2150
38,39,3007
39,40,2484
40,41,2101
41,42,2001
42,43,2102
43,44,2129
44,45,4422
45,46,4573
46,47,1989
47,48,1953
48,49,1872
49,50,1850
50,51,2879
51,52,1840
52,53,2134
53,54,2234
54,55,3769
55,56,2717
56,57,2171
57,58,2224
58,59,1967
59,60,2148
60,61,1978
61,62,2021
62,63,2060
63,64,2096
64,65,2082
65,66,2175
66,67,2332
67,68,2147
68,69,2163
69,70,2406
70,71,2022
71,72,2188
72,73,2758
73,74,2925
74,75,3223
75,76,2507
76,77,2435
77,78,2552
78,79,2540
79,80,2642
80,81,2254
81,82,2539
82,83,2596
83,84,2573
84,85,2302
85,86,2991
86,87,3141
87,88,3285
88,89,3807
89,90,2892
90,91,2538
91,92,2234
92,93,2707
93,94,2382
94,95,2426
95,96,2451
96,97,2288
97,98,2256
98,99,2884
99,100,2398
100,101,2239
101,102,2248
102,103,2387
103,104,3876
104,105,3073
105,106,3113
106,107,3363
107,108,3796
108,109,4924
109,110,4300
110,111,5225
111,112,4047
112,113,4134
113,114,4786
114,115,4184
115,116,2888
116,117,2674
117,118,2574
118,119,3123
119,120,3369
120,121,3284
121,122,2127
122,123,2117
123,124,2271
124,125,2513
125,126,2746
126,127,2076
127,128,2297
128,129,2312
129,130,2834
130,131,3584
131,132,4009
132,133,4142
133,134,3876
134,135,4098
135,136,3831
136,137,3842
137,138,4129
138,139,3509
139,140,2450
140,141,2270
141,142,2360
142,143,2431
143,144,2042
144,145,1833
145,146,1852
146,147,1927
147,148,1999
148,149,2030
149,150,1963
150,151,2116
151,152,2461
152,153,2388
153,154,2846
154,155,2974
155,156,3776
156,157,3885
157,158,3865
158,159,4319
159,160,4646
160,161,3873
161,162,3489
162,163,2790
163,164,2641
164,165,2960
165,166,2192
166,167,2145
167,168,2133
168,169,2330
169,170,2235
170,171,2258
171,172,2200
172,173,2161
173,174,2159
174,175,2088
175,176,2473
176,177,3217
177,178,2994
178,179,3827
179,180,4176
180,181,4227
181,182,4290
182,183,4691
183,184,4442
184,185,5775
185,186,3840
186,187,3721
187,188,2498
188,189,2265
189,190,2451
190,191,2892
191,192,2166
192,193,2040
193,194,2013
194,195,2000
195,196,2117
196,197,2775
197,198,2116
198,199,1991
199,200,3162
200,201,2958
201,202,3153
202,203,2190
203,204,2172
204,205,2074
205,206,2078
206,207,2406
207,208,2018
208,209,2091
209,210,2310
210,211,2113
211,212,2518
212,213,2605
213,214,2680
214,215,2228
215,216,2023
216,217,3702
217,218,1992
218,219,1988
219,220,1919
220,221,2213
221,222,2181
222,223,2152
223,224,2393
224,225,2173
225,226,2109
226,227,3606
227,228,2114
228,229,2135
229,230,2303
230,231,2137
231,232,2264
232,233,2245
233,234,2151
234,235,2330
235,236,3357
236,237,3152
237,238,2693
238,239,3798
239,240,4596
240,241,2529
241,242,2124
242,243,2762
243,244,2973
244,245,3041
245,246,2179
246,247,2322
247,248,2274
248,249,2448
249,250,3811
250,251,3761
251,252,4269
252,253,4244
253,254,4417
254,255,3758
255,256,4375
256,257,4158
257,258,3410
258,259,2853
259,260,2628
260,261,2287
261,262,3334
262,263,2795
263,264,2089
264,265,2260
265,266,3176
266,267,4049
267,268,2902
268,269,3743
269,270,4280
270,271,3977
271,272,4518
272,273,2707
273,274,3522
274,275,4584
275,276,4141
276,277,4831
277,278,3991
278,279,4645
279,280,4967
280,281,4578
281,282,4972
282,283,5522
283,284,2832
284,285,2826
285,286,2855
286,287,2660
287,288,2447
288,289,2545
289,290,3842
290,291,2332
291,292,2294
292,293,3016
293,294,3944
294,295,2332
295,296,2405
296,297,2572
297,298,2558
298,299,3701
299,300,4228
300,301,3990
301,302,4707
302,303,3857
303,304,3874
304,305,4369
305,306,4488
306,307,3637
307,308,2705
308,309,2429
309,310,2839
310,311,2371
311,312,2758
312,313,2291
313,314,2220
314,315,2620
315,316,2467
316,317,2088
317,318,2137
318,319,2907
319,320,2558
320,321,2823
321,322,2465
322,323,4399
323,324,4088
324,325,5099
325,326,5157
326,327,3782
327,328,4008
328,329,4534
329,330,3242
330,331,2808
331,332,3676
332,333,3523
333,334,3038
334,335,2299
335,336,2345
336,337,2565
337,338,2576
338,339,2327
339,340,2211
340,341,2642
341,342,3646
342,343,2281
343,344,2474
344,345,2536
345,346,2900
346,347,3144
347,348,3725
348,349,4305
349,350,3665
350,351,3791
351,352,3897
352,353,3494
353,354,3353
354,355,2741
355,356,2463
356,357,3477
357,358,2792
358,359,2183
359,360,2874
360,361,2147
361,362,2754
362,363,2007
363,364,2564
364,365,3020
365,366,2004
366,367,2047
367,368,3531
368,369,2383
369,370,2112
370,371,2554
371,372,2371
372,373,2060
373,374,2086
374,375,2130
375,376,2072
376,377,2033
377,378,2683
378,379,2046
379,380,2064
380,381,2067
381,382,2496
382,383,4758
383,384,2806
384,385,2227
385,386,3123
386,387,3460
387,388,3587
388,389,2558
389,390,2306
390,391,2083
391,392,3073
392,393,3325
393,394,2321
394,395,2846
395,396,2482
396,397,2306
397,398,2298
398,399,2907
399,400,2329
400,401,2456
401,402,2178
402,403,2142
403,404,2277
404,405,3066
405,406,3619
406,407,3726
407,408,2282
408,409,3079
409,410,2448
410,411,2574
411,412,3697
412,413,3067
413,414,3491
414,415,3195
415,416,2763
416,417,2605
417,418,2755
418,419,3300
419,420,3838
420,421,3608
421,422,3845
422,423,3563
423,424,5478
424,425,3656
425,426,3491
426,427,3430
427,428,2807
428,429,2524
429,430,2964
430,431,3969
431,432,3561
432,433,3394
433,434,3005
434,435,2350
435,436,2139
436,437,2098
437,438,2341
438,439,2698
439,440,2968
440,441,2824
441,442,3003
442,443,3551
443,444,4689
444,445,3481
445,446,3376
446,447,3198
447,448,3059
448,449,2937
449,450,2881
450,451,2777
451,452,2510
452,453,2356
453,454,2383
454,455,2455
455,456,2285
456,457,2455
457,458,4298
458,459,2400
459,460,3431
460,461,2252
461,462,2628
462,463,3266
463,464,2620
464,465,2824
465,466,2801
466,467,3106
467,468,3532
468,469,4210
469,470,3646
470,471,3768
471,472,5342
472,473,5327
473,474,3363
474,475,3016
475,476,3257
476,477,2619
477,478,2573
478,479,2575
479,480,5355
480,481,5809
481,482,3823
482,483,3116
483,484,2321
484,485,2193
485,486,2982
486,487,4140
487,488,2353
488,489,3350
489,490,3184
490,491,3469
491,492,4204
492,493,6447
493,494,4898
494,495,3633
495,496,4189
496,497,4012
497,498,4009
498,499,4346
499,500,2781
500,501,2811
501,502,2415
502,503,3589
503,504,2878
504,505,3471
505,506,2697
506,507,2583
507,508,3173
508,509,3341
509,510,2305
510,511,2186
511,512,4439
512,513,3173
513,514,2831
514,515,16385
515,516,83955
516,517,4574
517,518,4987
518,519,5110
519,520,4893
520,521,3807
521,522,3447
522,523,4329
523,524,5166
524,525,3454
525,526,3578
526,527,2406
527,528,2073
528,529,1925
529,530,2357
530,531,1947
531,532,1912
532,533,2107
533,534,2985
534,535,2081
535,536,2631
536,537,2130
537,538,2085
538,539,2211
539,540,2105
540,541,2585
541,542,3695
542,543,3198
543,544,3191
544,545,2016
545,546,2124
546,547,2105
547,548,2031
548,549,1964
549,550,2016
550,551,3909
551,552,2105
552,553,2405
553,554,2141
554,555,1910
555,556,1951
556,557,2310
557,558,2047
558,559,2048
559,560,3083
560,561,3619
561,562,2172
562,563,3142
563,564,2256
564,565,2200
565,566,2183
566,567,2030
567,568,2297
568,569,2213
569,570,4014
570,571,2809
571,572,2355
572,573,2372
573,574,2387
574,575,2359
575,576,2485
576,577,3728
577,578,2820
578,579,2426
579,580,2307
580,581,2233
581,582,2178
582,583,2243
583,584,2713
584,585,3168
585,586,3163
586,587,3289
587,588,4001
588,589,4684
589,590,4137
590,591,4787
591,592,4278
592,593,3898
593,594,3728
594,595,4047
595,596,3373
596,597,2669
597,598,3289
598,599,2556
599,600,2557
600,601,3003
601,602,2441
602,603,2396
603,604,3426
604,605,2379
605,606,3026
606,607,2336
607,608,2850
608,609,3016
609,610,3537
610,611,3899
611,612,5044
612,613,4806
