,timestamp,value
0,1,1
1,2,94
2,3,82
3,4,92
4,5,104
5,6,87
6,7,148
7,8,99
8,9,158
9,10,219
10,11,216
11,12,171
12,13,692
13,14,200
14,15,251
15,16,218
16,17,265
17,18,360
18,19,290
19,20,296
20,21,237
21,22,206
22,23,134
23,24,98
24,25,72
25,26,67
26,27,58
27,28,67
28,29,95
29,30,97
30,31,181
31,32,234
32,33,233
33,34,252
34,35,263
35,36,237
36,37,266
37,38,741
38,39,958
39,40,935
40,41,359
41,42,310
42,43,306
43,44,257
44,45,262
45,46,218
46,47,135
47,48,81
48,49,79
49,50,60
50,51,51
51,52,64
52,53,79
53,54,109
54,55,193
55,56,172
56,57,209
57,58,223
58,59,234
59,60,225
60,61,236
61,62,671
62,63,898
63,64,726
64,65,322
65,66,292
66,67,367
67,68,249
68,69,309
69,70,255
70,71,193
71,72,137
72,73,104
73,74,81
74,75,75
75,76,97
76,77,122
77,78,134
78,79,236
79,80,208
80,81,222
81,82,244
82,83,273
83,84,267
84,85,256
85,86,231
86,87,248
87,88,273
88,89,830
89,90,307
90,91,313
91,92,652
92,93,308
93,94,256
94,95,176
95,96,110
96,97,87
97,98,80
98,99,63
99,100,76
100,101,97
101,102,103
102,103,136
103,104,245
104,105,194
105,106,254
106,107,247
107,108,226
108,109,241
109,110,223
110,111,233
111,112,288
112,113,391
113,114,287
114,115,340
115,116,280
116,117,279
117,118,231
118,119,148
119,120,96
120,121,73
121,122,67
122,123,53
123,124,78
124,125,88
125,126,96
126,127,154
127,128,230
128,129,200
129,130,238
130,131,274
131,132,228
132,133,335
133,134,255
134,135,246
135,136,303
136,137,262
137,138,328
138,139,298
139,140,290
140,141,332
141,142,295
142,143,163
143,144,141
144,145,92
145,146,72
146,147,46
147,148,62
148,149,76
149,150,83
150,151,117
151,152,148
152,153,186
153,154,259
154,155,266
155,156,216
156,157,218
157,158,244
158,159,219
159,160,205
160,161,220
161,162,308
162,163,269
163,164,637
164,165,452
165,166,248
166,167,187
167,168,155
168,169,106
169,170,67
170,171,51
171,172,63
172,173,83
173,174,86
174,175,95
175,176,122
176,177,141
177,178,212
178,179,175
179,180,186
180,181,184
181,182,185
182,183,259
183,184,232
184,185,274
185,186,303
186,187,304
187,188,288
188,189,255
189,190,210
190,191,143
191,192,133
192,193,88
193,194,65
194,195,100
195,196,75
196,197,99
197,198,174
198,199,160
199,200,203
200,201,275
201,202,235
202,203,248
203,204,249
204,205,286
205,206,250
206,207,265
207,208,271
208,209,333
209,210,360
210,211,847
211,212,774
212,213,269
213,214,242
214,215,177
215,216,119
216,217,101
217,218,72
218,219,60
219,220,73
220,221,99
221,222,109
222,223,202
223,224,166
224,225,211
225,226,325
226,227,282
227,228,425
228,229,239
229,230,228
230,231,285
231,232,741
232,233,330
233,234,312
234,235,450
235,236,552
236,237,502
237,238,248
238,239,169
239,240,124
240,241,87
241,242,71
242,243,59
243,244,122
244,245,90
245,246,160
246,247,256
247,248,209
248,249,212
249,250,266
250,251,583
251,252,383
252,253,244
253,254,235
254,255,293
255,256,553
256,257,296
257,258,396
258,259,313
259,260,335
260,261,313
261,262,814
262,263,500
263,264,102
264,265,84
265,266,69
266,267,49
267,268,59
268,269,68
269,270,107
270,271,202
271,272,243
272,273,259
273,274,248
274,275,257
275,276,230
276,277,754
277,278,232
278,279,240
279,280,287
280,281,315
281,282,610
282,283,820
283,284,516
284,285,237
285,286,242
286,287,216
287,288,105
288,289,69
289,290,56
290,291,44
291,292,110
292,293,79
293,294,125
294,295,254
295,296,209
296,297,259
297,298,297
298,299,275
299,300,250
300,301,265
301,302,242
302,303,269
303,304,293
304,305,282
305,306,294
306,307,255
307,308,347
308,309,293
309,310,359
310,311,181
311,312,134
312,313,99
313,314,84
314,315,74
315,316,76
316,317,95
317,318,100
318,319,103
319,320,151
320,321,199
321,322,208
322,323,666
323,324,244
324,325,268
325,326,272
326,327,261
327,328,243
328,329,829
329,330,292
330,331,278
331,332,256
332,333,270
333,334,255
334,335,167
335,336,147
336,337,117
337,338,89
338,339,77
339,340,94
340,341,104
341,342,91
342,343,114
343,344,129
344,345,181
345,346,200
346,347,236
347,348,228
348,349,256
349,350,1213
350,351,242
351,352,339
352,353,544
353,354,332
354,355,758
355,356,445
356,357,278
357,358,579
358,359,168
359,360,101
360,361,85
361,362,70
362,363,65
363,364,73
364,365,86
365,366,89
366,367,272
367,368,189
368,369,239
369,370,251
370,371,211
371,372,256
372,373,243
373,374,230
374,375,279
375,376,241
376,377,240
377,378,293
378,379,307
379,380,309
380,381,1244
381,382,246
382,383,182
383,384,90
384,385,52
385,386,56
386,387,45
387,388,59
388,389,86
389,390,105
390,391,178
391,392,193
392,393,244
393,394,240
394,395,1070
395,396,248
396,397,308
397,398,307
398,399,279
399,400,246
400,401,267
401,402,274
402,403,865
403,404,779
404,405,248
405,406,227
406,407,154
407,408,108
408,409,77
409,410,72
410,411,66
411,412,90
412,413,105
413,414,97
414,415,199
415,416,184
416,417,205
417,418,296
418,419,237
419,420,213
420,421,587
421,422,255
422,423,232
423,424,246
424,425,259
425,426,681
426,427,572
427,428,732
428,429,253
429,430,668
430,431,241
431,432,105
432,433,89
433,434,76
434,435,73
435,436,78
436,437,97
437,438,101
438,439,175
439,440,198
440,441,242
441,442,256
442,443,733
443,444,667
444,445,324
445,446,731
446,447,220
447,448,242
448,449,296
449,450,366
450,451,437
451,452,1126
452,453,254
453,454,224
454,455,142
455,456,101
456,457,70
457,458,59
458,459,59
459,460,81
460,461,87
461,462,108
462,463,180
463,464,163
464,465,159
465,466,162
466,467,205
467,468,716
468,469,247
469,470,254
470,471,223
471,472,300
472,473,309
473,474,961
474,475,288
475,476,279
476,477,233
477,478,224
478,479,153
479,480,126
480,481,96
481,482,82
482,483,81
483,484,79
484,485,87
485,486,90
486,487,109
487,488,162
488,489,180
489,490,193
490,491,194
491,492,197
492,493,748
493,494,246
494,495,262
495,496,256
496,497,285
497,498,313
498,499,301
499,500,253
500,501,351
501,502,680
502,503,177
503,504,145
504,505,116
505,506,86
506,507,69
507,508,78
508,509,88
509,510,93
510,511,110
511,512,128
512,513,175
513,514,187
514,515,742
515,516,641
516,517,213
517,518,298
518,519,229
519,520,225
520,521,269
521,522,788
522,523,633
523,524,958
524,525,800
525,526,674
526,527,168
527,528,140
528,529,114
529,530,88
530,531,79
531,532,85
532,533,96
533,534,105
534,535,206
535,536,183
536,537,190
537,538,206
538,539,213
539,540,194
540,541,238
541,542,221
542,543,954
543,544,231
544,545,256
545,546,301
546,547,346
547,548,772
548,549,285
549,550,226
550,551,49
551,552,124
552,553,90
553,554,76
554,555,67
555,556,74
556,557,75
557,558,121
558,559,213
559,560,202
560,561,223
561,562,230
562,563,730
563,564,227
564,565,261
565,566,257
566,567,260
567,568,276
568,569,285
569,570,450
570,571,373
571,572,457
572,573,606
573,574,250
574,575,167
575,576,105
576,577,79
577,578,80
578,579,85
579,580,73
580,581,96
581,582,107
582,583,171
583,584,196
584,585,174
585,586,199
586,587,190
587,588,187
588,589,220
589,590,244
590,591,238
591,592,233
592,593,284
593,594,313
594,595,1011
595,596,360
596,597,292
597,598,288
598,599,185
599,600,132
600,601,95
601,602,86
602,603,68
603,604,76
604,605,88
605,606,88
606,607,176
607,608,194
608,609,198
609,610,209
610,611,219
611,612,218
612,613,220
613,614,214
614,615,270
615,616,237
616,617,443
617,618,601
618,619,600
619,620,765
620,621,253
621,622,274
622,623,164
623,624,131
624,625,84
625,626,74
626,627,62
627,628,68
628,629,89
629,630,115
630,631,177
631,632,163
632,633,160
633,634,174
634,635,204
635,636,209
636,637,347
637,638,205
638,639,230
639,640,216
640,641,888
641,642,271
642,643,499
643,644,600
644,645,230
645,646,244
646,647,154
647,648,79
648,649,55
649,650,38
650,651,36
651,652,51
652,653,74
653,654,70
654,655,92
655,656,115
656,657,279
657,658,153
658,659,179
659,660,173
660,661,210
661,662,200
662,663,208
663,664,184
664,665,217
665,666,953
666,667,442
667,668,277
668,669,204
669,670,194
670,671,165
671,672,140
672,673,91
673,674,62
674,675,37
675,676,36
676,677,45
677,678,40
678,679,56
679,680,72
680,681,189
681,682,171
682,683,185
683,684,153
684,685,497
685,686,307
686,687,160
687,688,153
688,689,173
689,690,716
690,691,322
691,692,281
692,693,272
693,694,281
694,695,152
695,696,125
696,697,86
697,698,69
698,699,103
699,700,64
700,701,73
701,702,73
702,703,107
703,704,180
704,705,184
705,706,220
706,707,210
707,708,221
708,709,209
709,710,224
710,711,216
711,712,621
712,713,450
713,714,307
714,715,461
715,716,501
716,717,572
717,718,200
718,719,140
719,720,210
720,721,86
721,722,84
722,723,60
723,724,63
724,725,77
725,726,94
726,727,182
727,728,200
728,729,185
729,730,199
730,731,186
731,732,212
732,733,184
733,734,173
734,735,198
735,736,246
736,737,253
737,738,308
738,739,478
739,740,353
740,741,303
741,742,278
742,743,184
743,744,123
744,745,71
745,746,59
746,747,62
747,748,73
748,749,84
749,750,86
750,751,183
751,752,168
752,753,208
753,754,220
754,755,206
755,756,190
756,757,284
757,758,240
758,759,699
759,760,228
760,761,287
761,762,317
762,763,765
763,764,307
764,765,604
765,766,236
766,767,169
