,timestamp,value
0,1,1
1,2,48
2,3,55
3,4,122
4,5,92
5,6,78
6,7,108
7,8,155
8,9,47
9,10,94
10,11,183
11,12,235
12,13,146
13,14,246
14,15,87
15,16,121
16,17,100
17,18,123
18,19,17
19,20,96
20,21,0
21,22,0
22,23,2
23,24,14
24,25,9
25,26,22
26,27,44
27,28,59
28,29,86
29,30,110
30,31,90
31,32,66
32,33,70
33,34,50
34,35,78
35,36,168
36,37,150
37,38,176
38,39,105
39,40,218
40,41,175
41,42,112
42,43,77
43,44,70
44,45,26
45,46,0
46,47,0
47,48,2
48,49,65
49,50,27
50,51,87
51,52,103
52,53,132
53,54,186
54,55,92
55,56,187
56,57,118
57,58,105
58,59,133
59,60,161
60,61,156
61,62,150
62,63,107
63,64,129
64,65,85
65,66,44
66,67,13
67,68,18
68,69,1
69,70,75
70,71,46
71,72,61
72,73,16
73,74,37
74,75,92
75,76,83
76,77,205
77,78,142
78,79,94
79,80,97
80,81,86
81,82,121
82,83,133
83,84,106
84,85,153
85,86,93
86,87,98
87,88,123
88,89,118
89,90,32
90,91,7
91,92,32
92,93,7
93,94,6
94,95,29
95,96,38
96,97,44
97,98,34
98,99,102
99,100,91
100,101,135
101,102,215
102,103,137
103,104,57
104,105,65
105,106,132
106,107,115
107,108,103
108,109,89
109,110,145
110,111,186
111,112,105
112,113,158
113,114,106
114,115,86
115,116,37
116,117,92
117,118,5
118,119,16
119,120,19
120,121,28
121,122,60
122,123,76
123,124,97
124,125,125
125,126,116
126,127,109
127,128,97
128,129,86
129,130,85
130,131,142
131,132,169
132,133,89
133,134,110
134,135,151
135,136,98
136,137,97
137,138,88
138,139,38
139,140,13
140,141,1
141,142,23
142,143,4
143,144,15
144,145,83
145,146,238
146,147,91
147,148,112
148,149,197
149,150,189
150,151,162
151,152,176
152,153,119
153,154,99
154,155,175
155,156,72
156,157,89
157,158,136
158,159,128
159,160,84
160,161,113
161,162,56
162,163,15
163,164,6
164,165,8
165,166,2
166,167,13
167,168,14
168,169,22
169,170,23
170,171,55
171,172,55
172,173,92
173,174,54
174,175,75
175,176,70
176,177,50
177,178,58
178,179,68
179,180,41
180,181,77
181,182,171
182,183,213
183,184,126
184,185,70
185,186,38
186,187,66
187,188,23
188,189,13
189,190,11
190,191,0
191,192,5
192,193,16
193,194,71
194,195,77
195,196,62
196,197,47
197,198,79
198,199,98
199,200,68
200,201,60
201,202,62
202,203,39
203,204,81
204,205,81
205,206,92
206,207,75
207,208,112
208,209,43
209,210,143
210,211,40
211,212,6
212,213,15
213,214,4
214,215,11
215,216,17
216,217,38
217,218,130
218,219,78
219,220,138
220,221,88
221,222,87
222,223,90
223,224,64
224,225,100
225,226,166
226,227,162
227,228,131
228,229,68
229,230,120
230,231,146
231,232,106
232,233,60
233,234,22
234,235,7
235,236,7
236,237,2
237,238,2
238,239,8
239,240,24
240,241,33
241,242,55
242,243,116
243,244,81
244,245,99
245,246,133
246,247,115
247,248,86
248,249,112
249,250,105
250,251,101
251,252,105
252,253,102
253,254,153
254,255,103
255,256,76
256,257,67
257,258,21
258,259,21
259,260,6
260,261,5
261,262,3
262,263,1
263,264,20
264,265,34
265,266,51
266,267,78
267,268,122
268,269,82
269,270,121
270,271,103
271,272,87
272,273,85
273,274,83
274,275,90
275,276,89
276,277,110
277,278,88
278,279,93
279,280,81
280,281,67
281,282,29
282,283,31
283,284,84
284,285,20
285,286,10
286,287,16
287,288,15
288,289,14
289,290,53
290,291,95
291,292,106
292,293,113
293,294,150
294,295,116
295,296,73
296,297,68
297,298,142
298,299,164
299,300,113
300,301,90
301,302,121
302,303,112
303,304,112
304,305,44
305,306,32
306,307,34
307,308,6
308,309,1
309,310,16
310,311,17
311,312,42
312,313,41
313,314,54
314,315,53
315,316,106
316,317,72
317,318,121
318,319,85
319,320,123
320,321,125
321,322,90
322,323,58
323,324,136
324,325,145
325,326,106
326,327,73
327,328,142
328,329,89
329,330,85
330,331,15
331,332,21
332,333,13
333,334,1
334,335,2
335,336,6
336,337,11
337,338,27
338,339,24
339,340,68
340,341,64
341,342,60
342,343,78
343,344,67
344,345,40
345,346,83
346,347,206
347,348,140
348,349,107
349,350,129
350,351,98
351,352,96
352,353,78
353,354,29
354,355,17
355,356,12
356,357,11
357,358,6
358,359,3
359,360,14
360,361,10
361,362,34
362,363,47
363,364,75
364,365,75
365,366,100
366,367,37
367,368,74
368,369,52
369,370,98
370,371,95
371,372,71
372,373,134
373,374,113
374,375,87
375,376,89
376,377,48
377,378,58
378,379,39
379,380,109
380,381,2
381,382,3
382,383,8
383,384,30
384,385,25
385,386,51
386,387,130
387,388,118
388,389,112
389,390,85
390,391,99
391,392,106
392,393,118
393,394,65
394,395,118
395,396,188
396,397,124
397,398,166
398,399,106
399,400,90
400,401,109
401,402,44
402,403,27
403,404,24
404,405,6
405,406,12
406,407,2
407,408,6
408,409,31
409,410,75
410,411,61
411,412,66
412,413,101
413,414,87
414,415,97
415,416,76
416,417,84
417,418,135
418,419,101
419,420,66
420,421,165
421,422,166
422,423,189
423,424,164
424,425,131
425,426,39
426,427,21
427,428,10
428,429,8
429,430,6
430,431,6
431,432,13
432,433,24
433,434,81
434,435,71
435,436,133
436,437,146
437,438,106
438,439,168
439,440,138
440,441,155
441,442,87
442,443,154
443,444,147
444,445,32
445,446,163
446,447,91
447,448,89
448,449,137
449,450,89
450,451,33
451,452,3
452,453,9
453,454,19
454,455,8
455,456,16
456,457,122
457,458,78
458,459,144
459,460,161
460,461,102
461,462,140
462,463,93
463,464,77
464,465,106
465,466,69
466,467,100
467,468,100
468,469,103
469,470,129
470,471,176
471,472,135
472,473,84
473,474,41
474,475,28
475,476,23
476,477,25
477,478,10
478,479,25
479,480,4
480,481,13
481,482,40
482,483,59
483,484,60
484,485,111
485,486,100
486,487,162
487,488,73
488,489,100
489,490,182
490,491,140
491,492,64
492,493,68
493,494,59
494,495,168
495,496,189
496,497,63
497,498,142
498,499,42
499,500,99
500,501,6
501,502,16
502,503,16
503,504,14
504,505,29
505,506,24
506,507,45
507,508,72
508,509,51
509,510,54
