,timestamp,value
0,1,434
1,2,385974
2,3,5672537
3,4,6137598
4,5,6287383
5,6,6432308
6,7,6508432
7,8,6549646
8,9,6425122
9,10,6394650
10,11,6583999
11,12,6702820
12,13,6810665
13,14,6933764
14,15,6998573
15,16,6954333
16,17,6859216
17,18,6413081
18,19,5555578
19,20,4951760
20,21,4630941
21,22,4436129
22,23,4325486
23,24,4351925
24,25,4543583
25,26,5144027
26,27,5728072
27,28,6278373
28,29,6427613
29,30,6499127
30,31,6527612
31,32,6487843
32,33,6382173
33,34,6336180
34,35,6491087
35,36,6653153
36,37,6797699
37,38,6860933
38,39,6896223
39,40,6862816
40,41,6792429
41,42,6461352
42,43,5607012
43,44,5004276
44,45,4592193
45,46,4476948
46,47,4363292
47,48,4361465
48,49,4587468
49,50,5144174
50,51,5852746
51,52,6240918
52,53,6354072
53,54,6632705
54,55,6494849
55,56,6432447
56,57,6358303
57,58,6338294
58,59,6555386
59,60,6917160
60,61,6985742
61,62,6957827
62,63,6968296
63,64,6424790
64,65,6452954
65,66,6396051
66,67,5615112
67,68,4997594
68,69,4640227
69,70,4446677
70,71,3894358
71,72,4333245
72,73,4588276
73,74,5176114
74,75,5860921
75,76,6303637
76,77,6374797
77,78,6370847
78,79,6446197
79,80,6560011
80,81,6394519
81,82,6378939
82,83,6437646
83,84,6538304
84,85,6723370
85,86,6719247
86,87,6698006
87,88,6724209
88,89,6674355
89,90,6372073
90,91,5552571
91,92,4948818
92,93,4559357
93,94,4409721
94,95,4035844
95,96,4314024
96,97,4501715
97,98,5110582
98,99,5936110
99,100,6439804
100,101,6403949
101,102,6574449
102,103,6661092
103,104,6503463
104,105,6517837
105,106,6489205
106,107,6705365
107,108,6878345
108,109,6999669
109,110,6943996
110,111,5949495
111,112,6532091
112,113,6323859
113,114,5986337
114,115,5386759
115,116,4888655
116,117,4550309
117,118,4323630
118,119,4188752
119,120,4183480
120,121,4322528
121,122,4729334
122,123,5435287
123,124,5910009
124,125,6247482
125,126,6317009
126,127,6204210
127,128,6023070
128,129,5984691
129,130,5895372
130,131,5989396
131,132,6037622
132,133,6085415
133,134,6021387
134,135,5973128
135,136,5959999
136,137,5900600
137,138,5729634
138,139,5237583
139,140,4845245
140,141,4515830
141,142,4260807
142,143,4158262
143,144,4177126
144,145,4274114
145,146,4672366
146,147,5096204
147,148,5734372
148,149,6023579
149,150,6423930
150,151,6110859
151,152,6001855
152,153,5885838
153,154,5909103
154,155,5966515
155,156,6105854
156,157,6271483
157,158,6300238
158,159,6654396
159,160,6530012
160,161,6407769
161,162,6024520
162,163,5366301
163,164,4883045
164,165,4531528
165,166,4354270
166,167,4306631
167,168,4293372
168,169,4140270
169,170,5025086
170,171,5641928
171,172,6064543
172,173,6248638
173,174,6366743
174,175,6471527
175,176,6382323
176,177,6319845
177,178,6289583
178,179,6451653
179,180,6710233
180,181,6868274
181,182,6842543
182,183,6892992
183,184,6915395
184,185,6836541
185,186,6471218
186,187,5505234
187,188,4935942
188,189,4594355
189,190,4419378
190,191,4324133
191,192,4328096
192,193,4092933
193,194,5067010
194,195,5748484
195,196,6143934
196,197,6427404
197,198,6504322
198,199,6485599
199,200,6401804
200,201,6348356
201,202,6319595
202,203,6462800
203,204,6661115
204,205,6869325
205,206,6886397
206,207,6917586
207,208,6901607
208,209,6750422
209,210,6351162
210,211,5531036
211,212,4909937
212,213,4555110
213,214,4409776
214,215,4298433
215,216,4320911
216,217,4506696
217,218,5011851
218,219,5687190
219,220,6190501
220,221,6348826
221,222,6431766
222,223,6488449
223,224,6397404
224,225,6326227
225,226,6329085
226,227,6543900
227,228,6642336
228,229,6865058
229,230,6870766
230,231,6977117
231,232,6783119
232,233,6778228
233,234,6448590
234,235,5619539
235,236,4999742
236,237,4663664
237,238,4414387
238,239,4321501
239,240,4359492
240,241,4532711
241,242,5159011
242,243,5825451
243,244,6283484
244,245,6401576
245,246,6407312
246,247,6468372
247,248,6447530
248,249,6298158
249,250,6302837
250,251,6452212
251,252,6608235
252,253,6812316
253,254,6789711
254,255,6842092
255,256,6712390
256,257,6646266
257,258,6254046
258,259,5519192
259,260,4951013
260,261,4596745
261,262,4405760
262,263,4319215
263,264,4352465
264,265,4499355
265,266,5027521
266,267,5732138
267,268,6400387
268,269,6447974
269,270,6592963
270,271,6514139
271,272,6419436
272,273,6374883
273,274,6413028
274,275,6628666
275,276,6824147
276,277,6787872
277,278,6720965
278,279,6636907
279,280,6368545
280,281,6330043
281,282,6010656
282,283,4769551
283,284,4874655
284,285,4539906
285,286,4367615
286,287,4227634
287,288,4246327
288,289,4366666
289,290,4802786
290,291,5398091
291,292,5950075
292,293,6277499
293,294,6307635
294,295,6080945
295,296,5952611
296,297,5848546
297,298,5768419
298,299,5883769
299,300,5896109
300,301,5972430
301,302,6002425
302,303,6048774
303,304,5998754
304,305,5887126
305,306,5652980
306,307,5213525
307,308,4830187
308,309,4499724
309,310,4270911
310,311,4174701
311,312,4187732
312,313,4278746
313,314,4235655
314,315,5055712
315,316,5699206
316,317,6138196
317,318,6482311
318,319,6540123
319,320,6196821
320,321,6174159
321,322,6141323
322,323,6248050
323,324,6317572
324,325,6424403
325,326,6419622
326,327,6746136
327,328,6573554
328,329,6383523
329,330,5998425
330,331,5292115
331,332,4818495
332,333,4510412
333,334,4300723
334,335,4219964
335,336,4246604
336,337,4450093
337,338,4929091
338,339,5504890
339,340,5979491
340,341,6192459
341,342,6344461
342,343,6415569
343,344,6446902
344,345,6410052
345,346,6403689
346,347,6547813
347,348,6672601
348,349,6799530
349,350,6955594
350,351,7006319
351,352,5815652
352,353,6713551
353,354,6263100
354,355,5427005
355,356,4907767
356,357,4590100
357,358,4382951
358,359,3734003
359,360,279978
360,361,4505527
361,362,5051685
362,363,5709659
363,364,6189727
364,365,6229045
365,366,6451370
366,367,6507318
367,368,6329644
368,369,6285728
369,370,6325060
370,371,6573139
371,372,6668232
372,373,6792783
373,374,6943871
374,375,6851150
375,376,6862542
376,377,6663384
377,378,6250426
378,379,5417927
379,380,4873066
380,381,4537580
381,382,4405431
382,383,4292497
383,384,4344440
384,385,4525293
385,386,5025329
386,387,5696656
387,388,6072931
388,389,6300077
389,390,6460557
390,391,6518272
391,392,6397834
392,393,6403253
393,394,6328225
394,395,6511653
395,396,6723829
396,397,6907671
397,398,7009854
398,399,7012584
399,400,6825450
400,401,6037338
401,402,6097580
402,403,5426798
403,404,4895614
404,405,4544745
405,406,4365616
406,407,4279935
407,408,4309985
408,409,4489203
409,410,5052044
410,411,5814959
411,412,6300416
412,413,6364056
413,414,6420549
414,415,6531725
415,416,6435033
416,417,6507313
417,418,6400110
418,419,6556053
419,420,6667987
420,421,6892018
421,422,6852445
422,423,6947373
423,424,6744061
424,425,6597121
425,426,6249965
426,427,5484747
427,428,4894585
428,429,4556313
429,430,4364218
430,431,4255838
431,432,4298438
432,433,4471427
433,434,5003631
434,435,5716720
435,436,6122654
436,437,6300169
437,438,6426289
438,439,6546999
439,440,6433783
440,441,6306033
441,442,6355397
442,443,6509169
443,444,6661746
444,445,6937924
445,446,6753573
446,447,6597270
447,448,6464905
448,449,6308244
449,450,5961669
450,451,5334431
451,452,4849562
452,453,4498994
453,454,4320353
454,455,3846510
455,456,4195230
456,457,4308484
457,458,4774594
458,459,5316115
459,460,5898093
460,461,6408498
461,462,6313548
462,463,6235560
463,464,5969311
464,465,5874539
465,466,5789766
466,467,5904643
467,468,5972081
468,469,6020079
469,470,6004327
470,471,6020558
471,472,5886462
472,473,5745154
473,474,5590753
474,475,5139891
475,476,4758443
476,477,4452458
477,478,4236126
478,479,4132321
479,480,4143642
480,481,4266357
481,482,4588386
482,483,5077615
483,484,5661116
484,485,6004513
485,486,6267292
486,487,6213994
487,488,6156412
488,489,6027625
489,490,6018252
490,491,6141577
491,492,6231290
492,493,6436200
493,494,6399551
494,495,6768719
495,496,6572438
496,497,6362949
497,498,5964034
498,499,5255603
499,500,4783198
500,501,4500146
501,502,4293820
502,503,4224971
503,504,4268092
504,505,4409528
505,506,4855666
506,507,5452624
507,508,5931040
508,509,6075842
509,510,6172782
510,511,6380147
511,512,5938921
512,513,6305319
513,514,6227397
514,515,6463919
515,516,6746587
516,517,6742644
517,518,6710168
518,519,6795663
519,520,6721042
520,521,6550455
521,522,6100964
522,523,5275136
523,524,4730766
524,525,4391298
525,526,4209885
526,527,4145271
527,528,4173960
528,529,4369668
529,530,4822781
530,531,5603171
531,532,6046563
532,533,6117050
533,534,6209092
534,535,6255057
535,536,6240807
536,537,6138649
537,538,6060110
538,539,6183340
539,540,6417731
540,541,6592177
541,542,6605925
542,543,6672778
543,544,6626792
544,545,6537433
545,546,6160603
546,547,5241382
547,548,4692481
548,549,4356334
549,550,4238747
550,551,4142738
551,552,4181727
552,553,4334500
553,554,4720361
554,555,4959336
555,556,5919167
556,557,6205055
557,558,6311205
558,559,6190945
559,560,6258949
560,561,6159303
561,562,6057090
562,563,6180872
563,564,6430320
564,565,6615103
565,566,6660644
566,567,6660907
567,568,6514930
568,569,6404699
569,570,5998440
570,571,5183808
571,572,4647193
572,573,4325466
573,574,4124280
574,575,4098544
575,576,4146334
576,577,4315987
577,578,4838133
578,579,5527381
579,580,5958397
580,581,6162320
581,582,6248579
582,583,6252168
583,584,6227327
584,585,6124143
585,586,5727257
586,587,6381479
587,588,6569456
588,589,6654072
589,590,6644596
590,591,6614690
591,592,6466833
592,593,6304944
593,594,5875675
594,595,5150618
595,596,4701000
596,597,4309500
597,598,4183725
598,599,4021534
599,600,4069114
600,601,4275408
601,602,4789688
602,603,5398349
603,604,5982999
604,605,6144751
605,606,6264596
606,607,6165689
607,608,6187674
608,609,6092320
609,610,5709589
610,611,6165696
611,612,6426245
612,613,6506835
613,614,6452252
614,615,6363752
615,616,6116457
616,617,5973364
617,618,5635943
618,619,5058886
619,620,4595608
620,621,4276520
621,622,4047053
622,623,3951708
623,624,3997090
624,625,4108982
625,626,4475919
626,627,4996278
627,628,5663629
628,629,5956181
629,630,5948728
630,631,5919541
631,632,5620690
632,633,5555300
633,634,5506315
634,635,5598260
635,636,5655683
636,637,5790152
637,638,5722176
638,639,5628348
639,640,5608987
640,641,5540922
641,642,5316395
642,643,4880236
643,644,4504731
644,645,4174891
645,646,3974429
646,647,3914500
647,648,3925286
648,649,4024631
649,650,4342972
650,651,4802749
651,652,5342789
652,653,5623006
653,654,5396882
654,655,5789695
655,656,5779157
656,657,5533893
657,658,5524582
658,659,5573459
659,660,5676630
660,661,5447162
661,662,5875999
662,663,6217822
663,664,6006491
664,665,5832392
665,666,5496276
666,667,4929483
667,668,4554213
668,669,4230311
669,670,4035592
670,671,3947577
671,672,3969418
672,673,4053231
673,674,4429911
674,675,4967567
675,676,5536249
676,677,5679865
677,678,6404296
678,679,6350487
679,680,6264980
680,681,6107136
681,682,6077522
682,683,6275336
683,684,6364862
684,685,6439266
685,686,6465197
686,687,6542676
687,688,6458739
688,689,6228826
689,690,5790651
690,691,5039869
691,692,4570409
692,693,4252139
693,694,4006502
694,695,3939338
695,696,3961556
696,697,4126503
697,698,4627887
698,699,5354024
699,700,5718661
700,701,5938923
701,702,6061260
702,703,6076534
703,704,6152228
704,705,6066068
705,706,6020361
706,707,6180677
707,708,6382094
708,709,6620008
709,710,6621227
710,711,6667985
711,712,6580245
712,713,6441551
713,714,6058551
714,715,5182106
715,716,4645449
716,717,4116931
717,718,4088695
718,719,3931052
719,720,3941676
720,721,4123145
721,722,4138831
722,723,5240890
723,724,5777242
724,725,5793712
725,726,5912752
726,727,5926423
727,728,5994427
728,729,5923026
729,730,5899418
730,731,6036341
731,732,6319938
732,733,6403024
733,734,6652532
734,735,6531234
735,736,6483283
736,737,6411659
737,738,5899991
738,739,5112855
739,740,4561627
740,741,4205403
741,742,4012157
742,743,3922503
743,744,3941340
744,745,4118673
745,746,4577082
746,747,5359254
747,748,5751252
748,749,5888937
749,750,6024265
750,751,6064046
