,timestamp,value
0,1,0
1,2,45
2,3,1492
3,4,1608
4,5,1839
5,6,1830
6,7,1933
7,8,2014
8,9,1900
9,10,2024
10,11,1973
11,12,2121
12,13,2119
13,14,2069
14,15,2237
15,16,2149
16,17,2250
17,18,2107
18,19,1535
19,20,1022
20,21,638
21,22,597
22,23,526
23,24,491
24,25,602
25,26,796
26,27,1236
27,28,1618
28,29,1864
29,30,2046
30,31,2105
31,32,2132
32,33,1958
33,34,1967
34,35,2146
35,36,1816
36,37,1842
37,38,1938
38,39,2050
39,40,1908
40,41,1994
41,42,1777
42,43,1581
43,44,1023
44,45,655
45,46,620
46,47,561
47,48,432
48,49,544
49,50,637
50,51,1112
51,52,1640
52,53,1905
53,54,1985
54,55,1754
55,56,1823
56,57,1593
57,58,1826
58,59,1895
59,60,2146
60,61,2020
61,62,2113
62,63,2242
63,64,2470
64,65,2910
65,66,2056
66,67,1469
67,68,1013
68,69,769
69,70,571
70,71,510
71,72,558
72,73,664
73,74,1020
74,75,1342
75,76,1742
76,77,2010
77,78,2037
78,79,2031
79,80,2264
80,81,2161
81,82,2133
82,83,1994
83,84,2483
84,85,2072
85,86,2215
86,87,2519
87,88,2631
88,89,2668
89,90,2532
90,91,1818
91,92,1067
92,93,681
93,94,587
94,95,584
95,96,583
96,97,716
97,98,1108
98,99,1537
99,100,1823
100,101,2034
101,102,2033
102,103,2016
103,104,2146
104,105,2275
105,106,2031
106,107,2169
107,108,2149
108,109,2256
109,110,2519
110,111,2402
111,112,2546
112,113,2684
113,114,2686
114,115,1742
115,116,1128
116,117,704
117,118,649
118,119,621
119,120,589
120,121,688
121,122,1093
122,123,1553
123,124,1737
124,125,1971
125,126,2071
126,127,2055
127,128,2034
128,129,2189
129,130,2089
130,131,2172
131,132,2241
132,133,2363
133,134,2353
134,135,2431
135,136,2355
136,137,2364
137,138,2243
138,139,1725
139,140,1079
140,141,692
141,142,674
142,143,512
143,144,544
144,145,667
145,146,1073
146,147,1500
147,148,1765
148,149,1897
149,150,1816
150,151,1897
151,152,1798
152,153,1870
153,154,2045
154,155,2036
155,156,2113
156,157,2113
157,158,2295
158,159,2330
159,160,2306
160,161,2289
161,162,2232
162,163,1607
163,164,1007
164,165,695
165,166,585
166,167,510
167,168,533
168,169,588
169,170,1014
170,171,1482
171,172,1654
172,173,1590
173,174,1796
174,175,1769
175,176,1896
176,177,1829
177,178,1819
178,179,1911
179,180,1981
180,181,2162
181,182,2046
182,183,2073
183,184,1986
184,185,1942
185,186,1959
186,187,1559
187,188,1028
188,189,664
189,190,666
190,191,519
191,192,467
192,193,532
193,194,754
194,195,1033
195,196,1496
196,197,1783
197,198,1713
198,199,1794
199,200,1699
200,201,1598
201,202,1635
202,203,1732
203,204,1785
204,205,1805
205,206,1858
206,207,1766
207,208,1808
208,209,1910
209,210,1823
210,211,1457
211,212,992
212,213,668
213,214,571
214,215,451
215,216,439
216,217,560
217,218,665
218,219,949
219,220,1448
220,221,1693
221,222,1954
222,223,1790
223,224,1607
224,225,1666
225,226,1773
226,227,1786
227,228,2051
228,229,2027
229,230,2102
230,231,2056
231,232,2015
232,233,2233
233,234,1985
234,235,1483
235,236,937
236,237,598
237,238,512
238,239,444
239,240,484
240,241,580
241,242,871
242,243,1456
243,244,1684
244,245,1950
245,246,2007
246,247,1937
247,248,2086
248,249,1986
249,250,1996
250,251,2018
251,252,2248
252,253,2383
253,254,2434
254,255,2482
255,256,2450
256,257,2599
257,258,2333
258,259,1652
259,260,975
260,261,658
261,262,467
262,263,454
263,264,472
264,265,580
265,266,931
266,267,1454
267,268,1792
268,269,1803
269,270,2007
270,271,2050
271,272,2141
272,273,2286
273,274,2085
274,275,2005
275,276,2196
276,277,2259
277,278,2472
278,279,2519
279,280,2523
280,281,2465
281,282,2348
282,283,1725
283,284,1073
284,285,720
285,286,532
286,287,498
287,288,467
288,289,638
289,290,980
290,291,1408
291,292,1727
292,293,1909
293,294,1966
294,295,1947
295,296,2039
296,297,2139
297,298,2101
298,299,2187
299,300,2207
300,301,2347
301,302,2523
302,303,2426
303,304,2321
304,305,2474
305,306,2305
306,307,1811
307,308,1071
308,309,626
309,310,539
310,311,416
311,312,561
312,313,614
313,314,977
314,315,1453
315,316,1687
316,317,1900
317,318,2025
318,319,2117
319,320,2142
320,321,2073
321,322,2092
322,323,1978
323,324,2163
324,325,2365
325,326,2253
326,327,2523
327,328,2381
328,329,2408
329,330,2179
330,331,1616
331,332,1063
332,333,753
333,334,558
334,335,538
335,336,535
336,337,623
337,338,995
338,339,1447
339,340,1730
340,341,1996
341,342,2140
342,343,1945
343,344,1921
344,345,2219
345,346,2046
346,347,2154
347,348,2355
348,349,2394
349,350,2281
350,351,1976
351,352,2254
352,353,2015
353,354,2084
354,355,1460
355,356,1039
356,357,667
357,358,529
358,359,420
359,360,489
360,361,607
361,362,681
362,363,1161
363,364,1580
364,365,1946
365,366,2060
366,367,1972
367,368,2078
368,369,1996
369,370,1950
370,371,1990
371,372,1993
372,373,2019
373,374,1974
374,375,2078
375,376,1942
376,377,1957
377,378,1824
378,379,1498
379,380,1089
380,381,680
381,382,521
382,383,408
383,384,385
384,385,490
385,386,727
386,387,1035
387,388,1378
388,389,1812
389,390,1783
390,391,1784
391,392,1792
392,393,1887
393,394,1678
394,395,2060
395,396,1890
396,397,2132
397,398,2014
398,399,1996
399,400,2264
400,401,2312
401,402,1973
402,403,1374
403,404,970
404,405,632
405,406,531
406,407,515
407,408,568
408,409,617
409,410,936
410,411,1455
411,412,1841
412,413,2072
413,414,2081
414,415,2216
415,416,2215
416,417,2134
417,418,2237
418,419,2363
419,420,2354
420,421,2444
421,422,2438
422,423,2495
423,424,2597
424,425,2453
425,426,2386
426,427,1603
427,428,1012
428,429,745
429,430,568
430,431,567
431,432,554
432,433,654
433,434,906
434,435,1516
435,436,1766
436,437,2065
437,438,2062
438,439,2138
439,440,2172
440,441,2207
441,442,2151
442,443,2317
443,444,2220
444,445,2466
445,446,2575
446,447,2581
447,448,2640
448,449,2564
449,450,2297
450,451,1606
451,452,995
452,453,656
453,454,626
454,455,496
455,456,570
456,457,602
457,458,1007
458,459,1419
459,460,1758
460,461,2005
461,462,2141
462,463,2109
463,464,2193
464,465,2186
465,466,2127
466,467,2312
467,468,2167
468,469,2629
469,470,2477
470,471,2551
471,472,2702
472,473,2733
473,474,2515
474,475,1725
475,476,1010
476,477,662
477,478,570
478,479,528
479,480,532
480,481,675
481,482,973
482,483,1456
483,484,1944
484,485,2068
485,486,2042
486,487,2056
487,488,2042
488,489,2040
489,490,2133
490,491,2035
491,492,2166
492,493,2433
493,494,2423
494,495,2342
495,496,2393
496,497,2437
497,498,2223
498,499,1568
499,500,1114
500,501,834
501,502,598
502,503,509
503,504,515
504,505,551
505,506,972
506,507,1399
507,508,1717
508,509,1870
509,510,2024
510,511,2114
511,512,1942
512,513,2093
513,514,2064
514,515,2172
515,516,2370
516,517,2321
517,518,2452
518,519,2326
519,520,2222
520,521,2430
521,522,2037
522,523,1321
523,524,1068
524,525,716
525,526,566
526,527,444
527,528,507
528,529,514
529,530,816
530,531,1227
531,532,1704
532,533,1866
533,534,1821
534,535,1865
535,536,1872
536,537,1797
537,538,1852
538,539,1839
539,540,1967
540,541,1905
541,542,2133
542,543,1981
543,544,2113
544,545,1805
545,546,1759
546,547,1506
547,548,999
548,549,715
549,550,453
550,551,455
551,552,484
552,553,491
553,554,667
554,555,1007
555,556,1531
556,557,1880
557,558,1886
558,559,2037
559,560,1886
560,561,1910
561,562,1995
562,563,2134
563,564,2096
564,565,2130
565,566,2320
566,567,2214
567,568,2351
568,569,2043
569,570,1965
570,571,1389
571,572,926
572,573,643
573,574,501
574,575,495
575,576,501
576,577,609
577,578,894
578,579,1455
579,580,1915
580,581,2051
581,582,2216
582,583,2130
583,584,2115
584,585,2367
585,586,2115
586,587,2469
587,588,2419
588,589,2343
589,590,2647
590,591,2567
591,592,2111
592,593,2499
593,594,2310
594,595,1634
595,596,1010
596,597,607
597,598,450
598,599,470
599,600,45
600,601,621
601,602,959
602,603,1431
603,604,1799
604,605,1892
605,606,2128
606,607,1970
607,608,2082
608,609,2257
609,610,2051
610,611,2175
611,612,2197
612,613,2399
613,614,2378
614,615,2506
615,616,2398
616,617,2514
617,618,2220
618,619,1682
619,620,978
620,621,765
621,622,654
622,623,476
623,624,462
624,625,641
625,626,1021
626,627,1468
627,628,1722
628,629,2027
629,630,2093
630,631,1984
631,632,2012
632,633,2010
633,634,2015
634,635,2179
635,636,2370
636,637,2206
637,638,2592
638,639,2604
639,640,2503
640,641,2352
641,642,2216
642,643,1671
643,644,1106
644,645,718
645,646,580
646,647,452
647,648,513
648,649,655
649,650,1022
650,651,1573
651,652,1759
652,653,1972
653,654,2165
654,655,2098
655,656,2187
656,657,2359
657,658,2046
658,659,2352
659,660,2251
660,661,2340
661,662,2498
662,663,2194
663,664,2546
664,665,2507
665,666,2145
666,667,1614
667,668,983
668,669,674
669,670,538
670,671,451
671,672,569
672,673,645
673,674,931
674,675,1467
675,676,1882
676,677,1774
677,678,2013
678,679,2008
679,680,1857
680,681,2035
681,682,2037
682,683,2176
683,684,2199
684,685,2222
685,686,2194
686,687,2378
687,688,1968
688,689,2261
689,690,1931
690,691,1416
691,692,993
692,693,713
693,694,534
694,695,431
695,696,469
696,697,614
697,698,855
698,699,1256
699,700,1756
700,701,1984
701,702,1964
702,703,1953
703,704,2030
704,705,1953
705,706,1874
706,707,1874
707,708,1958
708,709,1990
709,710,2054
710,711,1948
711,712,1960
712,713,1816
713,714,1749
714,715,1325
715,716,888
716,717,624
717,718,485
718,719,521
719,720,470
720,721,448
721,722,635
722,723,960
723,724,1515
724,725,1777
725,726,1790
726,727,1754
727,728,1939
728,729,1729
729,730,1895
730,731,1853
731,732,1972
732,733,2004
733,734,2056
734,735,2079
735,736,2183
736,737,2255
737,738,1868
738,739,1377
739,740,908
740,741,699
741,742,522
742,743,435
743,744,462
744,745,560
745,746,940
746,747,1363
747,748,1731
748,749,2096
749,750,1908
750,751,2080
751,752,1842
752,753,2080
753,754,2018
754,755,2045
755,756,2327
756,757,2400
757,758,2420
758,759,2434
759,760,2395
760,761,2336
761,762,2105
762,763,1469
763,764,939
764,765,625
765,766,548
766,767,497
767,768,458
768,769,604
769,770,929
770,771,1297
771,772,1673
772,773,1823
773,774,1901
774,775,1856
775,776,1889
776,777,1922
777,778,1837
778,779,2033
