,timestamp,value
0,1,0
1,2,61
2,3,1495
3,4,1208
4,5,1347
5,6,1483
6,7,776
7,8,769
8,9,882
9,10,1249
10,11,2403
11,12,2159
12,13,2194
13,14,1816
14,15,2340
15,16,1706
16,17,1687
17,18,748
18,19,252
19,20,371
20,21,337
21,22,325
22,23,672
23,24,980
24,25,1579
25,26,1504
26,27,1700
27,28,1418
28,29,822
29,30,1102
30,31,1050
31,32,947
32,33,1646
33,34,1749
34,35,2618
35,36,1997
36,37,1540
37,38,1677
38,39,918
39,40,611
40,41,835
41,42,576
42,43,483
43,44,346
44,45,327
45,46,430
46,47,493
47,48,855
48,49,1537
49,50,1391
50,51,1536
51,52,1386
52,53,1507
53,54,1647
54,55,1631
55,56,1487
56,57,1040
57,58,1703
58,59,1515
59,60,1058
60,61,1649
61,62,2017
62,63,1112
63,64,805
64,65,705
65,66,628
66,67,537
67,68,612
68,69,405
69,70,592
70,71,542
71,72,1059
72,73,929
73,74,985
74,75,981
75,76,890
76,77,701
77,78,1119
78,79,1111
79,80,798
80,81,878
81,82,1196
82,83,1584
83,84,1624
84,85,1616
85,86,1331
86,87,955
87,88,622
88,89,500
89,90,358
90,91,291
91,92,522
92,93,359
93,94,381
94,95,549
95,96,752
96,97,686
97,98,766
98,99,834
99,100,598
100,101,485
101,102,887
102,103,1010
103,104,773
104,105,809
105,106,1005
106,107,1049
107,108,1500
108,109,1387
109,110,1167
110,111,1865
111,112,1357
112,113,1354
113,114,1248
114,115,1046
115,116,1089
116,117,962
117,118,899
118,119,93
119,120,204
120,121,188
121,122,167
122,123,150
123,124,264
124,125,518
125,126,833
126,127,1157
127,128,706
128,129,1022
129,130,784
130,131,1106
131,132,2055
132,133,1128
133,134,1250
134,135,1062
135,136,833
136,137,670
137,138,384
138,139,197
139,140,186
140,141,100
141,142,242
142,143,378
143,144,109
144,145,114
145,146,283
146,147,135
147,148,126
148,149,83
149,150,179
150,151,704
151,152,818
152,153,972
153,154,1137
154,155,1446
155,156,1244
156,157,1526
157,158,1506
158,159,1961
159,160,1329
160,161,1279
161,162,1055
162,163,338
163,164,191
164,165,108
165,166,228
166,167,206
167,168,280
168,169,384
169,170,383
170,171,368
171,172,278
172,173,293
173,174,234
174,175,265
175,176,1196
176,177,1155
177,178,1170
178,179,1405
179,180,1463
180,181,1487
181,182,941
182,183,892
183,184,720
184,185,429
185,186,280
186,187,332
187,188,294
188,189,251
189,190,408
190,191,378
191,192,523
192,193,587
193,194,433
194,195,227
195,196,410
196,197,1168
197,198,487
198,199,248
199,200,463
200,201,1434
201,202,1241
202,203,2126
203,204,2192
204,205,2008
205,206,2117
206,207,1989
207,208,1982
208,209,1652
209,210,1647
210,211,1619
211,212,1289
212,213,1261
213,214,916
214,215,546
215,216,493
216,217,472
217,218,746
218,219,1261
219,220,1154
220,221,1015
221,222,1188
222,223,1094
223,224,837
224,225,820
