,timestamp,value
0,1,39.234297652028
1,2,39.191654582027
2,3,39.322198015008
3,4,40.124975398544
4,5,39.485181870822004
5,6,39.096648858669
6,7,39.960723234239
7,8,38.689936536718
8,9,39.431249503535
9,10,39.488220958570004
10,11,38.653637350706
11,12,37.603707302489
12,13,37.465666988345
13,14,36.759311512414996
14,15,36.82463825833
15,16,37.354917532071
16,17,38.044646054674004
17,18,37.122590032739
18,19,38.453377342921
19,20,39.220836069162004
20,21,37.523287104119
21,22,37.570058826254
22,23,37.907367846915996
23,24,38.368688915911996
24,25,38.321835844009996
25,26,39.089048593594
26,27,39.337985848599
27,28,39.495139542176
28,29,38.610228890592
29,30,39.404511278195
30,31,39.016553747293
31,32,39.329028193416
32,33,39.468996522182
33,34,37.350888044535
34,35,37.914691943128
35,36,37.305579199876
36,37,36.070038910506
37,38,36.844392929586
38,39,36.592140921409005
39,40,37.438485804416
40,41,38.302420622446
41,42,39.713626412638
42,43,38.905231585626
43,44,39.907142471522
44,45,39.16309553819
45,46,38.334955731701996
46,47,38.676221846346
47,48,39.152164212405
48,49,39.417171037884
49,50,38.945785962605
50,51,38.519563947829
51,52,39.646130471009
52,53,38.073660361452
53,54,38.399363174331
54,55,40.69907593411
55,56,39.667476465229
56,57,37.500997366951
57,58,35.944131491627004
58,59,36.500698683533
59,60,36.685288640596
60,61,35.352538805577005
61,62,36.240176045268996
62,63,36.618107392247
63,64,38.088156564154
64,65,37.645680819912
65,66,39.112481098056996
66,67,37.260353315957
67,68,38.548438665672
68,69,37.478419336275
69,70,36.558716839299
70,71,36.466760840717
71,72,37.467214547998
72,73,37.907352545112
73,74,38.362486730973
74,75,38.481477990386
75,76,38.331688055281
76,77,38.363797323335
77,78,39.229926796934
78,79,39.475817346663
79,80,40.124314442413
80,81,39.127052050105
81,82,37.234755416574004
82,83,37.542811338629
83,84,36.555912826009
84,85,36.743049593872
85,86,36.18294094944
86,87,35.885316251011
87,88,37.658505963591
88,89,37.002237136465
89,90,38.198026106336
90,91,38.928804702809
91,92,37.5
92,93,36.596967594887
93,94,36.936450029275
94,95,35.726065445707995
95,96,37.370135587251
96,97,37.399482077143
97,98,35.969151169034
98,99,37.42861326695
99,100,38.428096912857
100,101,37.430402353188
101,102,38.129028443025
102,103,39.175048943496
103,104,40.173089725570996
104,105,37.885601577909
105,106,37.164004674718
106,107,38.146270818248
107,108,37.214255288939
108,109,35.828839554591
109,110,35.343731173439004
110,111,36.721393658353
111,112,37.131743400077
112,113,38.512293806411
113,114,39.404478613704
114,115,38.493699210928995
115,116,37.10843373494001
116,117,36.238669190158
117,118,36.221996865493004
118,119,36.968038909154004
119,120,37.879259028919
120,121,37.826961770623996
121,122,38.659186271274
122,123,38.913654423878
123,124,38.958013185942
124,125,38.263544139866
125,126,37.918034780494
126,127,39.199142895406
127,128,40.3988183161
128,129,39.451542536616
129,130,39.183673469388
130,131,37.399643175735996
131,132,37.76617954071
132,133,37.220861043052004
133,134,36.341543513957
134,135,36.053907676806
135,136,37.473839714391
136,137,36.732974794271996
137,138,38.321588725176
138,139,38.904324716115
139,140,37.331875341717
140,141,36.619224215696
141,142,37.283517295524994
142,143,37.68115942029
143,144,38.433969967790006
144,145,40.031440724986
145,146,38.066480090342004
146,147,37.712822058159
147,148,39.622452556206
148,149,39.718132760517996
149,150,40.359926639156
150,151,39.530039705787
151,152,39.135150770121
152,153,39.035222052067
153,154,39.019698368729
154,155,37.260931523288
155,156,37.591378400784
156,157,36.592570711173
157,158,36.307713574786
158,159,36.966270228115
159,160,38.654039136979
160,161,38.869212441239
161,162,38.933929141398
162,163,38.439358442963
163,164,37.819577320145
164,165,38.504314477469
165,166,37.77606457757
166,167,37.884523343340994
167,168,38.184900945921996
168,169,40.065786468089
169,170,39.696508419751
170,171,38.786809740801
171,172,38.514037536839
172,173,39.287034592025
173,174,39.117911791179
174,175,39.880715705765
175,176,38.427621254017
176,177,39.718536389224
177,178,39.233921815889
178,179,36.574002174251
179,180,37.691794529686
180,181,36.085025842614996
181,182,36.331336212902
182,183,36.166194523135
183,184,36.144422952934
184,185,37.649041762907
185,186,37.310769230769
186,187,38.99378244253
187,188,39.708161847239
188,189,38.087669828249
189,190,36.959626737764
190,191,39.102592609063
191,192,37.826834343617
192,193,38.363788145812
193,194,38.70749286509
194,195,39.568722866275
195,196,39.000935648196
196,197,38.142325426365
197,198,40.661098276168
198,199,39.726589200273
199,200,40.598952570628
200,201,39.164785553047
201,202,39.079887061950004
202,203,37.777221944305
203,204,38.229934236590005
204,205,36.222670181423
205,206,36.615429234339
206,207,35.26745862803
207,208,36.9344
208,209,38.060746241402
209,210,37.661942704215
210,211,38.16591876654
211,212,39.036499536254
212,213,38.902730715567
213,214,38.536401001559
214,215,37.320574162679
215,216,38.626513560609006
216,217,38.072402444758
217,218,38.512388833405
218,219,38.260482154349
219,220,38.079554091715
220,221,39.033105622701
221,222,38.595742085036
222,223,39.269406392694
223,224,38.763707375695
224,225,37.87257530358
225,226,37.84887678693
226,227,36.102236421725
227,228,36.52556428932
228,229,35.211267605634
229,230,34.205733558179
230,231,35.070140280561
231,232,36.476549465488
232,233,37.023981871971
233,234,37.265482838677
234,235,38.258844908853
235,236,36.993371726611
236,237,35.643759873618
237,238,36.456596155534
238,239,37.343922534613
239,240,37.546055844098
240,241,37.376896149358004
241,242,38.237243207422
242,243,37.868403015763995
243,244,38.373815165877
244,245,37.887105126876996
245,246,39.479083551807
246,247,39.00349304686
247,248,37.478372075528
248,249,38.333973128599
249,250,37.032834014223
250,251,36.474733843155
251,252,35.972769616625
252,253,36.142409493966
253,254,33.981746719073
254,255,35.746632605667
255,256,35.728592889334
256,257,37.812678107783
257,258,37.112550813008
258,259,37.870070717967
259,260,37.668937182398
260,261,37.15769362661
261,262,36.908417630058
262,263,36.206745125593
263,264,36.870527879033
264,265,37.978432915259
265,266,37.919556171983
266,267,38.710140764148
267,268,37.169166008945
268,269,37.190974846162
269,270,38.501430615165
270,271,38.040207877462
271,272,38.424927493121
272,273,39.300570020028
273,274,36.184422272287996
274,275,38.535558562622
275,276,35.67966432757
276,277,35.966052973787
277,278,34.536357571714
278,279,34.982171799028
279,280,36.116936765173
280,281,38.451792727733
281,282,38.208103245021
282,283,38.609310548026
283,284,36.738519212746
284,285,37.707018459640004
285,286,37.362192323269
286,287,37.042569081404
287,288,37.801850598059
288,289,38.900327562003
289,290,38.231001264961
290,291,38.4
291,292,38.704259758766
292,293,38.128506986467
293,294,38.517813596622
294,295,39.409361816111996
295,296,38.492918719212
296,297,37.298578199052
297,298,36.722988683924996
298,299,36.025660844025005
299,300,36.269505614699995
300,301,35.121291883048
301,302,35.217598583396004
302,303,34.439351881738
303,304,35.237040896067
304,305,38.121234939759
305,306,39.368536988313
306,307,38.457865839102
307,308,37.576712105578
308,309,36.406165361698
309,310,36.384186003597996
310,311,37.798148807405
311,312,38.502061383417
312,313,37.678870543192
313,314,38.847574489042
314,315,38.69243831785
315,316,39.042376402159995
316,317,37.592891760905
317,318,38.394354792064
318,319,38.505445479596
319,320,39.499855866244005
320,321,37.792248548564
321,322,36.279323513365995
322,323,37.420285453993
323,324,36.615779927449005
324,325,35.886377156454
325,326,35.55
326,327,35.652518318041004
327,328,36.767066983495
328,329,37.399213055538
329,330,38.440535907042
330,331,38.186813186813005
331,332,37.875251072146
332,333,38.71351145764
333,334,36.790990333759
334,335,36.185133239832
335,336,37.170044375315
336,337,38.30039901197
337,338,39.085359945742
338,339,38.980539365801
339,340,39.335752444309996
340,341,38.730088249986
341,342,38.667318145728004
342,343,39.386998989559004
343,344,39.328698512372
344,345,37.175623639712
345,346,38.632283336054
346,347,38.242770892914
347,348,36.979490366687
348,349,35.656013771424
349,350,36.268315633822
350,351,35.3767215771
351,352,36.636253429465
352,353,33.08332302363
353,354,42.862533014715
354,355,38.896908456634
355,356,39.322566173172
356,357,38.379586321588
357,358,38.010648596321
358,359,37.955930614158
359,360,37.888775415467
360,361,37.557193083851
361,362,38.116144482139
362,363,39.268256554585
363,364,38.920909382004
364,365,37.877306962571
365,366,38.523355097941
366,367,38.867349764608
367,368,39.435533621221
368,369,37.715609714237
369,370,36.933983163491
370,371,36.845243164977
371,372,36.187269520602996
372,373,35.940023068051
373,374,35.571607577209
374,375,36.929123187424004
375,376,35.915539425932
376,377,37.217478653943
377,378,38.900006063914
378,379,39.322962186097996
379,380,38.685109480876
380,381,37.538763696506
381,382,38.127684787439
382,383,38.708218372608
383,384,36.375023195398
384,385,36.820083682008
385,386,38.626483661408
386,387,38.57619240097
387,388,38.571280884937
388,389,39.408734842794
389,390,38.594704684317996
390,391,37.408797903237
391,392,39.336981521135996
392,393,40.980423879631
393,394,37.350071965457
394,395,37.1635923798
395,396,36.15790244617
396,397,35.108414018819
397,398,35.079989154013
398,399,36.128205128204996
399,400,35.985808413583
400,401,37.614334043353
401,402,38.032305433186
402,403,37.083832335329
403,404,37.70998157581
404,405,36.392922634682996
405,406,35.571206439221
406,407,36.768678860888
407,408,36.789644596788996
408,409,37.589476619875
409,410,37.670096249585
410,411,37.643428791823
411,412,38.033339948402
412,413,37.155274171048
413,414,37.52245240091
414,415,39.329708898218
415,416,39.181241884977005
416,417,38.29621554275
417,418,36.542255188195
418,419,36.092766088158
419,420,36.871877754922
420,421,35.467066295583
421,422,35.500278706799996
422,423,33.797551858096
423,424,34.827250243573
424,425,28.832492814923
425,426,36.610654272435
426,427,38.006272102489
427,428,37.165107223804
428,429,37.373370045197
429,430,36.570824117704
430,431,35.980479148181
431,432,37.787047003947
432,433,37.772894472842005
433,434,37.356121381235
434,435,37.216263407333
435,436,37.824435534923
436,437,37.138971988034
437,438,37.661153004134995
438,439,37.994047207033
439,440,38.230697092842
440,441,37.663385509117
441,442,37.415185783522
442,443,37.53095684803
443,444,37.399609290211004
444,445,35.581061692969996
445,446,34.320175438596
446,447,35.795719714648
447,448,36.58075040783
448,449,36.609705191756
449,450,38.5011621333
450,451,37.489246651100004
451,452,36.97270471464
452,453,36.992996422633
453,454,37.05665374066
454,455,37.024603357094
455,456,36.995892457058
456,457,38.60941263665
457,458,38.427883197326004
458,459,37.595381526104
459,460,38.412251914362
460,461,36.912898463557
461,462,37.678071350298
462,463,38.610200237215
463,464,37.879247572816
464,465,37.750972145068005
465,466,36.526946107784
466,467,36.074434406609996
467,468,36.555293401324
468,469,35.719048677484004
469,470,35.130434782609
470,471,35.14811307994
471,472,35.891202943302005
472,473,38.148029477731
473,474,38.824560305439
474,475,37.894133384292005
475,476,36.10635155096
476,477,35.811556864188
477,478,36.65957240979
478,479,35.589043692541
479,480,36.414787029268
480,481,37.353808603681
481,482,37.448603620441
482,483,37.449958870303995
483,484,37.495047823872
484,485,37.446808510638
485,486,37.686306843407
486,487,38.604421216188
487,488,38.611575511504
488,489,37.280550774527
489,490,36.813658201784
490,491,36.868602114449
491,492,37.083839611179
492,493,35.910733930536
493,494,36.85765373552
494,495,35.635599362226
495,496,37.726681721755
496,497,37.945149406466996
497,498,37.802227655528
498,499,37.892887356023
499,500,38.567572224456
500,501,38.370181856741
501,502,35.704458598726
502,503,38.060068931561
503,504,37.459871589085004
504,505,38.117196000207
505,506,37.577302810025
506,507,39.543808442787
507,508,38.922627080522
508,509,37.746112457873004
509,510,38.624587847385996
510,511,39.909414909415
511,512,39.249937908767
512,513,39.004223959738
513,514,35.06895581199
514,515,35.732391816041996
515,516,35.860638021959
516,517,35.463523943896
