,timestamp,value
0,1,37005.850681097
1,2,36795.152416306
2,3,36466.914482684
3,4,35173.771412819
4,5,35326.960092593
5,6,34369.058149351
6,7,33483.919878788
7,8,33401.98434127
8,9,32895.189726551
9,10,32420.67406229
10,11,31631.034545575
11,12,30719.528989898998
12,13,30141.338295455
13,14,29895.207251442996
14,15,30215.595790284
15,16,30338.250480159
16,17,30603.793470417997
17,18,31212.802791246002
18,19,32259.839026575
19,20,33462.987364477995
20,21,34535.510209596
21,22,35452.833672559
22,23,35754.670650793996
23,24,35743.264286195
24,25,35252.980292929
25,26,34772.282428451
26,27,34387.725309764
27,28,34017.775796296
28,29,33590.069476912
29,30,32918.216909933
30,31,32404.519214526
31,32,32174.689097642997
32,33,31816.538833332997
33,34,31563.284272727004
34,35,30965.006164502003
35,36,30327.730017917
36,37,29652.369654642003
37,38,28853.589810606
38,39,29709.093520082002
39,40,29953.054720899
40,41,30351.427980399
41,42,30873.346874578998
42,43,31903.285962842998
43,44,33148.532180135
44,45,34246.631555556
45,46,35106.842101972004
46,47,35629.615364478
47,48,35824.883040404
48,49,35718.232031987005
49,50,35840.813937229
50,51,35490.12210101
51,52,35131.979972222005
52,53,34334.688156566
53,54,33570.589897306
54,55,33472.870661736
55,56,33618.779180736004
56,57,33475.585584776
57,58,32963.954395862995
58,59,32331.821243506
59,60,30996.960542088
60,61,30093.906054714
61,62,30075.962874339
62,63,30290.226662097
63,64,30484.817805916
64,65,30756.887430616
65,66,31642.092659692004
66,67,32760.039170515
67,68,34275.082850529
68,69,35689.872564815
69,70,36617.599537037
70,71,37125.853776094
71,72,36362.583135281
72,73,37169.366903319
73,74,36959.098165945
74,75,36919.837635402
75,76,36367.251270202
76,77,35574.152723906
77,78,34570.346638047005
78,79,34158.298484247
79,80,34166.12262025
80,81,33935.118381313
81,82,33095.443325757995
82,83,32086.471545214
83,84,31147.918268519
84,85,30712.205680375
85,86,30552.661734608
86,87,30645.539519481
87,88,30753.908522487003
88,89,31267.801704305
89,90,32333.212881312997
90,91,33760.179727393
91,92,35086.045260101004
92,93,36144.033718975
93,94,36848.164749639
94,95,37214.530103535
95,96,35835.54958153
96,97,37104.515821308
97,98,36977.284357624
98,99,36940.687474747
99,100,36709.585718855
100,101,35942.190712121
101,102,34910.316817941
102,103,34476.816633477996
103,104,34466.8185867
104,105,34180.577177609
105,106,33453.314200337
106,107,32242.100670034
107,108,31364.947044852997
108,109,30282.157493266
109,110,30666.240797379
110,111,30801.919282707997
111,112,31035.456733405
112,113,31250.872112915
113,114,32335.062507576
114,115,33693.514575156
115,116,35054.039820587
116,117,36231.439290765
117,118,36898.354134921
118,119,37358.577358225
119,120,37253.895835017
120,121,37231.990737374
121,122,37078.492286676
122,123,37186.381195286
123,124,36974.506585859
124,125,36195.309319865
125,126,35118.290338985
126,127,34549.892503967996
127,128,34583.758992544
