,timestamp,value
0,1,0
1,2,153
2,3,159
3,4,188
4,5,116
5,6,137
6,7,214
7,8,246
8,9,175
9,10,196
10,11,232
11,12,203
12,13,208
13,14,245
14,15,235
15,16,193
16,17,160
17,18,99
18,19,66
19,20,50
20,21,40
21,22,37
22,23,59
23,24,68
24,25,74
25,26,88
26,27,213
27,28,165
28,29,309
29,30,182
30,31,221
31,32,196
32,33,152
33,34,144
34,35,226
35,36,267
36,37,238
37,38,264
38,39,282
39,40,333
40,41,148
41,42,122
42,43,99
43,44,71
44,45,48
45,46,49
46,47,54
47,48,111
48,49,170
49,50,83
50,51,107
51,52,247
52,53,152
53,54,278
54,55,206
55,56,161
56,57,132
57,58,141
58,59,297
59,60,219
60,61,261
61,62,288
62,63,283
63,64,421
64,65,172
65,66,182
66,67,83
67,68,77
68,69,63
69,70,51
70,71,61
71,72,116
72,73,134
73,74,138
74,75,253
75,76,188
76,77,167
77,78,142
78,79,166
79,80,185
80,81,237
81,82,181
82,83,265
83,84,260
84,85,263
85,86,355
86,87,257
87,88,186
88,89,194
89,90,111
90,91,65
91,92,49
92,93,44
93,94,48
94,95,49
95,96,56
96,97,62
97,98,212
98,99,181
99,100,292
100,101,219
101,102,186
102,103,198
103,104,174
104,105,187
105,106,272
106,107,198
107,108,177
108,109,277
109,110,216
110,111,328
111,112,230
112,113,163
113,114,109
114,115,80
115,116,51
116,117,52
117,118,41
118,119,40
119,120,113
120,121,130
121,122,139
122,123,156
123,124,159
124,125,121
125,126,130
126,127,139
127,128,155
128,129,125
129,130,134
130,131,142
131,132,203
132,133,189
133,134,162
134,135,326
135,136,158
136,137,184
137,138,109
138,139,97
139,140,76
140,141,61
141,142,46
142,143,52
143,144,106
144,145,92
145,146,139
146,147,156
147,148,164
148,149,227
149,150,217
150,151,195
151,152,213
152,153,307
153,154,285
154,155,188
155,156,293
156,157,311
157,158,218
158,159,240
159,160,244
160,161,135
161,162,111
162,163,124
163,164,81
164,165,38
165,166,42
166,167,54
167,168,74
168,169,129
169,170,125
170,171,327
171,172,156
172,173,194
173,174,169
174,175,217
175,176,233
176,177,331
177,178,366
178,179,267
179,180,274
180,181,202
181,182,197
182,183,274
183,184,192
184,185,136
185,186,102
186,187,59
187,188,48
188,189,37
189,190,41
190,191,46
191,192,105
192,193,117
193,194,148
194,195,205
195,196,106
196,197,198
197,198,150
198,199,154
199,200,226
200,201,201
201,202,305
202,203,348
203,204,194
204,205,286
205,206,302
206,207,188
207,208,210
208,209,130
209,210,185
210,211,110
211,212,75
212,213,64
213,214,105
214,215,63
215,216,80
216,217,113
217,218,171
218,219,145
219,220,213
220,221,330
221,222,211
222,223,159
223,224,162
224,225,165
225,226,233
226,227,234
227,228,191
228,229,301
229,230,238
230,231,352
231,232,190
232,233,160
233,234,114
234,235,83
235,236,53
236,237,50
237,238,49
238,239,158
239,240,117
240,241,96
241,242,108
242,243,120
243,244,186
244,245,194
245,246,159
246,247,178
247,248,182
248,249,233
249,250,246
250,251,187
251,252,239
252,253,175
253,254,274
254,255,187
255,256,256
256,257,135
257,258,109
258,259,82
259,260,54
260,261,35
261,262,29
262,263,39
263,264,155
264,265,63
265,266,180
266,267,118
267,268,147
268,269,211
269,270,171
270,271,250
271,272,204
272,273,341
273,274,247
274,275,207
275,276,212
276,277,257
277,278,301
278,279,189
279,280,257
280,281,142
281,282,120
282,283,142
283,284,67
284,285,60
285,286,50
286,287,59
287,288,65
288,289,113
289,290,140
290,291,110
291,292,122
292,293,154
293,294,179
294,295,218
295,296,157
296,297,178
297,298,248
298,299,458
299,300,175
300,301,188
301,302,205
302,303,195
303,304,211
304,305,223
305,306,124
306,307,82
307,308,68
308,309,49
309,310,45
310,311,63
311,312,70
312,313,223
313,314,107
314,315,289
315,316,128
316,317,156
317,318,268
318,319,293
319,320,197
320,321,199
321,322,263
322,323,187
323,324,471
324,325,312
325,326,259
326,327,313
327,328,266
328,329,210
329,330,121
330,331,91
331,332,63
332,333,41
333,334,41
334,335,43
335,336,93
336,337,225
337,338,89
338,339,146
339,340,180
340,341,158
341,342,195
342,343,181
343,344,239
344,345,232
345,346,209
346,347,236
347,348,447
348,349,218
349,350,221
350,351,267
351,352,189
352,353,147
353,354,115
354,355,86
355,356,116
356,357,64
357,358,59
358,359,61
359,360,120
360,361,76
361,362,98
362,363,177
363,364,199
364,365,144
365,366,227
366,367,272
367,368,157
368,369,174
369,370,217
370,371,237
371,372,221
372,373,215
373,374,408
374,375,263
375,376,189
376,377,149
377,378,89
378,379,57
379,380,50
380,381,40
381,382,49
382,383,56
383,384,70
384,385,350
385,386,137
386,387,112
387,388,143
388,389,225
389,390,214
390,391,287
391,392,189
392,393,234
393,394,192
394,395,303
395,396,242
396,397,298
397,398,258
398,399,228
399,400,230
400,401,147
401,402,111
402,403,126
403,404,41
404,405,42
405,406,49
406,407,50
407,408,262
408,409,60
409,410,143
410,411,133
411,412,198
412,413,142
413,414,164
414,415,178
415,416,236
416,417,203
417,418,241
418,419,225
419,420,182
420,421,223
421,422,219
422,423,371
423,424,354
424,425,137
425,426,98
426,427,76
427,428,66
428,429,44
429,430,51
430,431,50
431,432,60
432,433,295
433,434,101
434,435,115
435,436,261
436,437,154
437,438,233
438,439,221
439,440,290
440,441,185
441,442,253
442,443,176
443,444,144
444,445,330
445,446,240
446,447,159
447,448,432
448,449,146
449,450,120
450,451,87
451,452,58
452,453,46
453,454,45
454,455,44
455,456,46
456,457,182
457,458,134
458,459,362
459,460,164
460,461,150
461,462,174
462,463,225
463,464,191
464,465,360
465,466,199
466,467,195
467,468,178
468,469,293
469,470,493
470,471,175
471,472,182
472,473,130
473,474,146
474,475,82
475,476,83
476,477,50
477,478,90
478,479,46
479,480,54
480,481,126
481,482,356
482,483,338
483,484,185
484,485,166
485,486,243
486,487,270
487,488,169
488,489,209
489,490,220
490,491,251
491,492,133
492,493,357
493,494,166
494,495,188
495,496,181
496,497,143
497,498,242
498,499,92
499,500,76
500,501,46
501,502,52
502,503,61
503,504,122
504,505,275
505,506,144
506,507,114
507,508,126
508,509,170
509,510,234
510,511,194
511,512,210
512,513,187
513,514,169
514,515,469
515,516,369
516,517,201
517,518,187
518,519,266
519,520,240
520,521,148
521,522,248
522,523,98
523,524,83
524,525,64
525,526,63
526,527,73
527,528,147
528,529,162
529,530,214
530,531,129
531,532,217
532,533,211
533,534,151
534,535,216
535,536,150
536,537,182
537,538,267
538,539,251
539,540,379
540,541,227
541,542,210
542,543,363
543,544,313
544,545,122
545,546,90
546,547,64
547,548,54
548,549,49
549,550,50
550,551,65
551,552,166
552,553,344
553,554,148
554,555,156
555,556,132
556,557,226
557,558,154
558,559,148
559,560,212
560,561,172
561,562,253
562,563,263
563,564,309
564,565,85
565,566,429
566,567,340
567,568,106
568,569,162
569,570,81
570,571,73
571,572,115
572,573,49
573,574,96
574,575,50
575,576,122
576,577,186
577,578,136
578,579,155
579,580,143
580,581,207
581,582,167
582,583,173
583,584,175
584,585,223
585,586,173
586,587,203
587,588,399
588,589,338
589,590,162
590,591,172
591,592,222
592,593,173
593,594,93
594,595,70
595,596,47
596,597,87
597,598,38
598,599,58
599,600,87
600,601,189
601,602,161
602,603,226
603,604,168
604,605,135
605,606,193
606,607,135
607,608,144
608,609,251
609,610,147
610,611,150
611,612,179
612,613,327
613,614,240
614,615,435
615,616,216
616,617,135
617,618,168
618,619,201
619,620,84
620,621,66
621,622,56
622,623,58
623,624,70
624,625,74
625,626,132
626,627,281
627,628,105
628,629,179
629,630,270
630,631,167
631,632,208
632,633,172
633,634,168
634,635,161
635,636,278
636,637,223
637,638,265
638,639,263
639,640,130
640,641,279
641,642,146
642,643,67
643,644,59
644,645,55
645,646,50
646,647,65
647,648,61
648,649,71
649,650,301
650,651,149
651,652,166
652,653,189
653,654,210
654,655,161
655,656,157
656,657,213
657,658,169
658,659,156
659,660,171
660,661,247
661,662,308
662,663,297
663,664,319
664,665,178
665,666,102
666,667,80
667,668,69
668,669,63
